comment,hospital,star,rating,sentiment,cleaned_comment
"Thu ngân chán, chuyển khoản được nhưng thái độ khó chịu bắt khách hàng phải đóng tiền mặt, không có tiền mặt không cho làm luôn. Trong khi đấy cho các khách khác chuyển khoản :))",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"thu ngân chán, chuyển khoản được nhưng thái độ khó chịu bắt khách hàng phải đóng tiền mặt, không có tiền mặt không cho làm luôn. truyền khi đấy cho các khách khác chuyển khoản :))"
"Mình được trải nghiệm đi khám bệnh ở cơ sở Bệnh viện ĐKTN Hà Thành đội ngũ cán bộ y tế đã khám cho tôi rất kỹ, nhiệt tình thân thiện, tôi cảm thấy rất yên tâm và hài lòng, tin tưởng . Tôi  sẽ khám thường xuyên ở cơ sở này .... thật tuyệt vời !!!!",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"mình được trải nghiệm đi khám bệnh ở cơ sở bệnh viện đktn hà thành đội ngũ cán bộ y tế đã khám cho tôi rất kỹ, nhiệt tình thân thiện, tôi cảm thấy rất yên tâm và hài lòng, tin tưởng . tôi  sẽ khám thường xuyên ở cơ sở này .... thật tuyệt vời !!!!"
Sau bao năm tôi quay lại khám thì bất ngờ về dịch vụ của BV.BV đã sach đẹp và chuyên nghiệp hơn rất nhiều.Các bạn đã hỗ trợ mình nhiệt tình.Mình đi khám theo công ty nhưng được takecare rất 10 điểm.,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,sau bao năm tôi quay lại khám thì bất ngờ về dịch vụ của bệnh viện.bệnh viện đã sach đẹp và chuyên nghiệp hơn rất nhiều.các bạn đã hỗ trợ mình nhiệt tình.mình đi khám theo dõi công ty nhưng được takecare rất 10 điểm.
"Mình vừa khám sức khỏe tổng quát tại Bệnh viện Hà Thành và thực sự hài lòng. Quy trình khám nhanh chóng, không phải xếp hàng chờ đợi lâu.",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"mình vừa khám sức khỏe tổng quát tại bệnh viện hà thành và thực sự hài lòng. quy trình khám nhanh chóng, không phải xếp hàng chờ đợi lâu."
"Bệnh viện tiếp đón nhiệt tình lắm ạ, em dẫn mẹ đi khám được hỗ trợ từ đầu tới cuối. Bác sĩ tư vấn kĩ cẩn thận. Các bạn trẻ dễ mến",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"bệnh viện tiếp đón nhiệt tình lắm ạ, em dẫn mẹ đi khám được hỗ trợ từ đầu tới cuối. bác sĩ tư vấn kĩ cẩn thận. các bạn trẻ dễ mến"
"DV quá tệ, 3 năm trước từng tới trải nghiệm 1 lần đã không thể chấp nhận được rồi. Vấn đề vệ sinh bẩn, nhân viên thái độ, khám hời hợt, thiếu chuyên nghiệp. Mình complaint được BV tặng gói khám 500k nhưng vẫn ko thể bỏ qua để nghĩ tới việc …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"dịch vụ quá tệ, 3 năm trước từng tới trải nghiệm 1 lần đã không thể chấp nhận được rồi. vấn đề vệ sinh bẩn, nhân viên thái độ, khám tốt hợt, thiếu chuyên nghiệp. mình complaint được bệnh viện tặng gói khám 500k nhưng vẫn không thể bỏ qua để nghĩ tới việc …"
"Được bạn giới thiệu sang khám sk lái xe, thấy dịch vụ ổn, thủ tục nhanh chóng",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"được bạn giới thiệu sang khám sức khỏe lái xe, thấy dịch vụ ổn, thủ tục nhanh chóng"
"Dịch vụ dở tệ. Nhân viên thái độ.
Hôm đi khám thì phòng khám toàn mùi chuột chết. Nhà vệ sinh còn có rết bò lên.
Đi khám sức khỏe mà hồ sơ toàn bị vứt lại, nhân viên dẫn khách thẩm mỹ chen ngang.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"dịch vụ dở tệ. nhân viên thái độ.
hôm đi khám thì phòng khám toàn mùi chuột chết. nhà vệ sinh còn có rết bò lên.
đi khám sức khỏe mà hồ sơ toàn bị vứt lại, nhân viên dẫn khách thẩm mỹ chen ngang."
Y tá Bộ phận siêu âm của bệnh viện tiếp tay để người đến sau được khám trước khiến người đợi trước vẫn mãi đợi. Dịch vụ rất tệ,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,y tá bộ phận siêu âm của bệnh viện tiếp tay để người đến sau được khám trước khiến người đợi trước vẫn mãi đợi. dịch vụ rất tệ
"Đừng bao giờ đến khám tại bệnh viện này nếu bạn không muốn mất tiền oan.
Thứ nhất, về thái độ. Bảo vệ chỉ ngồi một chỗ rồi chỉ trỏ để xe thế này thế kia mà không hỗ trợ, nói chung rất thái độ. …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"đừng bao giờ đến khám tại bệnh viện này nếu bạn không muốn mất tiền oan.
thứ nhất, về thái độ. bảo vệ chỉ ngồi một chỗ rồi chỉ trỏ để xe thế này thế kia mà không hỗ trợ, nói chung rất thái độ. …"
"Bệnh viện đông nhưng được phân luồng khám hợp lý, không phải chờ đợi lâu",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"bệnh viện đông nhưng được phân luồng khám hợp lý, không phải chờ đợi lâu"
"4 năm trc, mình theo bs An hồi bác còn ở viện công. Bác khám, theo dõi thai kỳ và mổ cho mình mẹ tròn con vuông. Chả biết sao thấy bác còn trẻ mà kỹ tính, tỉ mỉ, cẩn thận, chu đáo có cảm tình với bác luôn🥰 …",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"4 năm trc, mình theo dõi bác sĩ an hồi bác còn ở viện công. bác khám, theo dõi dõi thai kỳ và phẫu thuật cho mình mẹ tròn con vuông. chả biết sao thấy bác còn trẻ mà kỹ tính, tỉ mỉ, cẩn thận, chu đáo có cảm tình với bác luôn🥰 …"
"Chào bạn, 15/6 tôi đến khám pk bên bạn, gặp ca bs rất là thái độ và thiếu chuyên nghiệp (tên An). Đang trong giờ làm viêc, bn vào e kip bs còn đang nhai, chưa khám xét gì đã list ra 1 loạt dịch vụ kèm giá tiền rồi hỏi bn chọn loại nào. Ủa, …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"chào bạn, 15/6 tôi đến khám phòng khám bên bạn, gặp ca bác sĩ rất là thái độ và thiếu chuyên nghiệp (tên an). đang truyền giờ làm viêc, bệnh nhân vào em kip bác sĩ còn đang nhai, chưa khám xét gì đã list ra 1 loạt dịch vụ kèm giá tiền rồi hỏi bệnh nhân chọn loại nào. ủa, …"
"Dịch vụ quá tệ. Nhân viên thì thái độ, làm việc kém chuyên nghiệp, làm lỗi nhưng hoạnh hoẹ khách hàng, ko đc nửa câu xin lỗi.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"dịch vụ quá tệ. nhân viên thì thái độ, làm việc kém chuyên nghiệp, làm lỗi nhưng hoạnh hoẹ khách hàng, không được nửa câu xin lỗi."
Mình cảm thấy may mắn vì đã gặp nhân viên bảo vệ tốt bụng rất nhiệt tình và bảo mình vào trong bệnh viện đợi cho đỡ nắng. Bác sĩ siêu cute 😄 tuy có hơi khó tính nhưng mà mình biết anh ấy muốn hướng đến sự hoàn mỹ cho các bệnh nhân. …,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,mình cảm thấy máy mắn vì đã gặp nhân viên bảo vệ tốt bụng rất nhiệt tình và bảo mình vào truyền bệnh viện đợi cho đỡ nắng. bác sĩ siêu cute 😄 tuyến có hơi khó tính nhưng mà mình biết anh ấy muốn hướng đến sự hoàn mỹ cho các bệnh nhân. …
"Sang khám tai mũi họng, được bác sĩ nội soi nhẹ nhàng, tư vấn nhiệt tình",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"sang khám tai mũi họng, được bác sĩ nội soi nhẹ nhàng, tư vấn nhiệt tình"
Phục vụ hướng dẫn quá kém mình đi khám sức khỏe định kỳ của công ty mình gần trăm nhân viên công ty vào khám mà không có sắp xếp khám riêng khám lộn xộn với tất cả các hồ sơ sổ khám khác sếp hàng chờ quá lâu dịch vụ quá kém phò khám lụp xụp …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,phục vụ hướng dẫn quá kém mình đi khám sức khỏe định kỳ của công ty mình gần trăm nhân viên công ty vào khám mà không có sắp xếp khám riêng khám lộn xộn với tất cả các hồ sơ sổ khám khác sếp hàng chờ quá lâu dịch vụ quá kém phò khám lụp xụp …
"Bảo vệ thô lỗ, thái độ khó chịu, cọc cằn khi dắt xe hộ. Em mình đi tiêm đau tay nhờ bác ấy dắt xe mà cứ tỏ vẻ khó chịu.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"bảo vệ thô lỗ, thái độ khó chịu, cột cằn khi dắt xe hộ. em mình đi tiêm đau tay nhờ bác ấy dắt xe mà cứ tỏ vẻ khó chịu."
"Lần đầu tiên đánh giá 1 sao vì quá bức xúc, bác sĩ lấy máu bệnh nhân xét nghiệm nhưng không mang găng tay và lúc rút ra cũng không mang găng tay, sau đó lấy tiếp cho bệnh nhân tiếp theo",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"lần đầu tiên đánh giá 1 sao vì quá bức xúc, bác sĩ lấy máu bệnh nhân xét nghiệm nhưng không mang găng tay và lúc rút ra cũng không mang găng tay, sau đó lấy tiếp cho bệnh nhân tiếp theo dõi"
"Khách đến khám da liễu thì bảo không có bác sĩ, bệnh nhân đợi cả tiếng đồng hồ xong bảo là không có ai khám thay được
Lần trước đến khám thì cũng dề dà như thế, chỉ doạ khách làm xét nghiệm với làm tiền là giỏi",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"khách đến khám da liễu liễu thì bảo không có bác sĩ, bệnh nhân đợi cả tiếng đồng hồ xong bảo là không có ai khám thay được
lần trước đến khám thì cũng dề dà như thế, chỉ doạ khách làm xét nghiệm với làm tiền là giỏi"
dịch vụ BVHT  chuyên nghiệp thật sự. mình được chăm sóc rất chu đáo.,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,dịch vụ bvht  chuyên nghiệp thật sự. mình được chăm sóc rất chu đáo.
Tôi đến khám nội soi gây mê và được hướng dẫn chăm sóc cụ thể,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,tôi đến khám nội soi gây mê và được hướng dẫn chăm sóc cụ thể
"Khám ko tận tâm. Làm qua loa.
Hẹn chủ nhật đến lấy kết quả, mà khi đến lấy lại bảo ko đóng dấu ngày chủ nhật.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"khám không tận tâm. làm qua loa.
hẹn chủ nhật đến lấy kết quả, mà khi đến lấy lại bảo không đóng dấu ngày chủ nhật."
Tôi đi khám có đăng ký khám bảo hiểm y tế. Lúc thanh toán tôi có thấy giá cao cũng có nghi nghi nên có hỏi nhân viên thu ngân là đã có trừ phí BHYT chưa? Nhân viên nói rồi. Đến lúc có kết quả trả hết cho tôi bao gồm bảng kê chi phí khám …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,tôi đi khám có đăng ký khám bảo hiểm y tế. lúc thanh toán tôi có thấy giá cao huyết áp cũng có nghi nghi nên có hỏi nhân viên thu ngân là đã có trừ phí bảo hiểm y tế chưa? nhân viên nói rồi. đến lúc có kết quả trả hết cho tôi bao gồm bảng kê chi phí khám …
"Nhân viên thái độ, cách làm việc thiếu chuyên nghiệp. Nhất là mấy bạn nhân viên nam tại phòng chụp X-quang đã thế còn rất vô duyên.👎🤬 …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"nhân viên thái độ, cách làm việc thiếu chuyên nghiệp. nhất là mấy bạn nhân viên nam tại phòng chụp x-quang đã thế còn rất vô duyên.👎🤬 …"
Tôi quá thất vọng khi làm thẩm mỹ mắt tại bệnh viện Hà Thành. Mắt tôi ban đầu lành lặn giờ biến thành bên chột bên què 😡😡😡 …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,tôi quá thất vọng khi làm thẩm mỹ mắt tại bệnh viện hà thành. mắt tôi ban đầu lành lặn giờ biến thành bên chột bên què 😡😡😡 …
"các bạn nhân viên nhiệt tình, hỗ trợ người bệnh. Nếu có đi khám sức khỏe lại tôi vẫn sẽ tới Hà Thành khám",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"các bạn nhân viên nhiệt tình, hỗ trợ người bệnh. nếu có đi khám sức khỏe lại tôi vẫn sẽ tới hà thành khám"
Bác sĩ Quy ở đây điều trị mát tay. Nằm viện tlyeen,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,bác sĩ quy ở đây điều trị mát tay. nằm viện tlyeen
"Mình thăm khám tại bệnh viện rất tệ, nhân viên và bác sĩ đều tỏ thái độ khiến mình k hài lòng, đến khám sức khoẻ mà như đi xin đi năn nỉ thăm khám í, nhìn bề ngoài nhue vậy nhưng thật ra đằng sau bệnh viện cực kì bẩn luôn. Nói chung là bệnh viện nên đc gỡ bỏ đi=))))) ko xứng đáng với giá tiền mình bỏ ra để thăm khám. Cút đi",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,"mình thăm khám tại bệnh viện rất tệ, nhân viên và bác sĩ đều tỏ thái độ khiến mình không hài lòng, đến khám sức khỏe mà như đi xin đi năn nỉ thăm khám ý, nhìn bề ngoài nhue vậy nhưng thật ra đằng sau bệnh viện cực kì bẩn luôn. nói chung là bệnh viện nên được gỡ bỏ đi=))))) không xứng đáng với giá tiền mình bỏ ra để thăm khám. cút đi"
là 1 đứa 20 tuổi k quen ai đến khám nhưng cũng được mọi người chỉ chỗ rất nhiệt tình em khá hài lòng cho lần khám đầu tiên tại nơi này,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,là 1 đứa 20 tuổi không quen ai đến khám nhưng cũng được mọi người chỉ chỗ rất nhiệt tình em khá hài lòng cho lần khám đầu tiên tại nơi này
Đi khám sức khoẻ bị bác sĩ khám da chốt cửa bắt cởi áo ngực 🙂 trải nghiệm tệ …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8",Tệ,đi khám sức khỏe bị bác sĩ khám da liễu chốt cửa bắt cởi áo ngực 🙂 trải nghiệm tệ …
Thái độ phục vụ và chăm sóc của điều dưỡng chu đáo,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,thái độ phục vụ và chăm sóc của điều dưỡng chu đáo
"Dịch vụ tốt, chu đáo, rất hài lòng về BV HÀ THÀNH",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"dịch vụ tốt, chu đáo, rất hài lòng về bệnh viện hà thành"
"Trang thiết bị hiện đại, tôi thấy hài lòng về dịch vụ",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"trang thiết bị hiện đại, tôi thấy hài lòng về dịch vụ"
"Dịch vụ tốt, nhiệt tình.
Đọc mọi người đánh giá chắc tùy nhỉ. Vì mình thấy Dv hài lòng. Bs chu đáo nếu BN có băn khoăn cũng khám kĩ và tư vấn BN bớt hoang mang. Đó là Cv rất quan trọng.",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8",Tốt,"dịch vụ tốt, nhiệt tình.
đọc mọi người đánh giá chắc tùy nhỉ. vì mình thấy dịch vụ hài lòng. bác sĩ chu đáo nếu bệnh nhân có băn khoăn cũng khám kĩ và tư vấn bệnh nhân bớt hoang mang. đó là chuyên viên rất quan trọng."
